window_id,source_id,strategy_authority,strategy_fear,imp_public,imp_financial,strategy_info_extraction_sem,sensitive_info_request_sem,auth_info_request_sem,strategy_diversity_sem,action_diversity_sem,ix_identityclaim_authority_sem,ix_info_sensitive_sem,signal_family_count_delta_sem,y_phishing,split,window_count_in_case,sample_weight_case_equal
normal_21-1_bk_03_029557__w0001,normal_21-1_bk_03_029557,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,2,0.5
normal_21-1_bk_03_032507__w0000,normal_21-1_bk_03_032507,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_03_032507__w0001,normal_21-1_bk_03_032507,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_03_032507__w0002,normal_21-1_bk_03_032507,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_03_032507__w0003,normal_21-1_bk_03_032507,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_03_033125__w0000,normal_21-1_bk_03_033125,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_03_033125__w0001,normal_21-1_bk_03_033125,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_03_033125__w0002,normal_21-1_bk_03_033125,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_003580__w0000,normal_21-1_bk_04_003580,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_003580__w0001,normal_21-1_bk_04_003580,0,0,0,0,1,0,1,1,1,0,0,1.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_003580__w0002,normal_21-1_bk_04_003580,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_003580__w0003,normal_21-1_bk_04_003580,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_003580__w0004,normal_21-1_bk_04_003580,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_003580__w0005,normal_21-1_bk_04_003580,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_004945__w0000,normal_21-1_bk_04_004945,0,0,0,1,1,0,1,1,1,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0001,normal_21-1_bk_04_004945,0,0,0,0,1,0,1,1,1,0,0,-1.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0002,normal_21-1_bk_04_004945,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0003,normal_21-1_bk_04_004945,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0004,normal_21-1_bk_04_004945,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0005,normal_21-1_bk_04_004945,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_004945__w0006,normal_21-1_bk_04_004945,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_04_010267__w0000,normal_21-1_bk_04_010267,0,0,0,1,0,0,0,0,0,0,0,0.0,0,test,3,0.3333333333333333
normal_21-1_bk_04_010267__w0001,normal_21-1_bk_04_010267,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,test,3,0.3333333333333333
normal_21-1_bk_04_010267__w0002,normal_21-1_bk_04_010267,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,3,0.3333333333333333
normal_21-1_bk_04_011105__w0000,normal_21-1_bk_04_011105,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011105__w0001,normal_21-1_bk_04_011105,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011105__w0002,normal_21-1_bk_04_011105,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011105__w0003,normal_21-1_bk_04_011105,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011105__w0004,normal_21-1_bk_04_011105,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011105__w0005,normal_21-1_bk_04_011105,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_04_011610__w0000,normal_21-1_bk_04_011610,0,0,0,0,1,0,1,1,1,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0001,normal_21-1_bk_04_011610,0,0,0,0,1,0,1,1,1,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0002,normal_21-1_bk_04_011610,0,0,0,0,1,0,1,1,1,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0003,normal_21-1_bk_04_011610,0,0,0,0,1,0,1,1,1,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0004,normal_21-1_bk_04_011610,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0005,normal_21-1_bk_04_011610,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0006,normal_21-1_bk_04_011610,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_011610__w0007,normal_21-1_bk_04_011610,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_bk_04_013127__w0000,normal_21-1_bk_04_013127,0,0,0,1,1,0,1,1,1,0,0,0.0,0,train,2,0.5
normal_21-1_bk_04_013127__w0001,normal_21-1_bk_04_013127,0,0,0,0,1,0,1,1,1,0,0,-1.0,0,train,2,0.5
normal_21-1_bk_04_015490__w0000,normal_21-1_bk_04_015490,0,0,0,1,1,0,0,1,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_015490__w0001,normal_21-1_bk_04_015490,0,0,0,0,1,0,0,1,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_015490__w0002,normal_21-1_bk_04_015490,1,0,0,0,0,0,0,1,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_015875__w0000,normal_21-1_bk_04_015875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0001,normal_21-1_bk_04_015875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0002,normal_21-1_bk_04_015875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0003,normal_21-1_bk_04_015875,0,0,0,0,1,0,1,1,1,0,0,2.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0004,normal_21-1_bk_04_015875,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0005,normal_21-1_bk_04_015875,0,0,0,0,1,0,0,1,0,0,0,-1.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0006,normal_21-1_bk_04_015875,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,8,0.125
normal_21-1_bk_04_015875__w0007,normal_21-1_bk_04_015875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_bk_04_016335__w0000,normal_21-1_bk_04_016335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_04_016335__w0001,normal_21-1_bk_04_016335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_04_016335__w0002,normal_21-1_bk_04_016335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_04_016335__w0003,normal_21-1_bk_04_016335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_04_016335__w0004,normal_21-1_bk_04_016335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_04_022962__w0000,normal_21-1_bk_04_022962,1,0,0,1,0,0,0,1,0,1,0,0.0,0,train,1,1.0
normal_21-1_bk_04_023007__w0000,normal_21-1_bk_04_023007,0,0,0,0,0,1,0,0,1,0,0,0.0,0,train,1,1.0
normal_21-1_bk_04_024161__w0000,normal_21-1_bk_04_024161,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,1,1.0
normal_21-1_bk_04_027708__w0000,normal_21-1_bk_04_027708,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_027708__w0001,normal_21-1_bk_04_027708,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_027708__w0002,normal_21-1_bk_04_027708,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_027786__w0000,normal_21-1_bk_04_027786,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_027786__w0001,normal_21-1_bk_04_027786,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_04_027786__w0002,normal_21-1_bk_04_027786,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_000891__w0000,normal_21-1_bk_05_000891,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_000891__w0001,normal_21-1_bk_05_000891,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_000891__w0002,normal_21-1_bk_05_000891,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_001003__w0000,normal_21-1_bk_05_001003,0,0,0,1,0,1,0,0,1,0,0,0.0,0,train,2,0.5
normal_21-1_bk_05_001003__w0001,normal_21-1_bk_05_001003,1,0,0,0,0,0,0,1,0,0,0,-1.0,0,train,2,0.5
normal_21-1_bk_05_004354__w0000,normal_21-1_bk_05_004354,0,0,0,1,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_05_004354__w0001,normal_21-1_bk_05_004354,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,test,4,0.25
normal_21-1_bk_05_004354__w0002,normal_21-1_bk_05_004354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_05_004354__w0003,normal_21-1_bk_05_004354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_05_007174__w0000,normal_21-1_bk_05_007174,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0001,normal_21-1_bk_05_007174,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0002,normal_21-1_bk_05_007174,0,0,0,0,1,0,1,1,1,0,0,2.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0003,normal_21-1_bk_05_007174,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0004,normal_21-1_bk_05_007174,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0005,normal_21-1_bk_05_007174,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0006,normal_21-1_bk_05_007174,1,0,0,0,0,0,0,1,0,0,0,1.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0007,normal_21-1_bk_05_007174,1,0,0,0,0,0,0,1,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007174__w0008,normal_21-1_bk_05_007174,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,9,0.1111111111111111
normal_21-1_bk_05_007320__w0000,normal_21-1_bk_05_007320,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_007320__w0001,normal_21-1_bk_05_007320,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,5,0.2
normal_21-1_bk_05_007320__w0002,normal_21-1_bk_05_007320,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_007320__w0003,normal_21-1_bk_05_007320,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_007320__w0004,normal_21-1_bk_05_007320,0,0,0,0,1,1,0,1,1,0,1,2.0,0,train,5,0.2
normal_21-1_bk_05_008160__w0000,normal_21-1_bk_05_008160,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0001,normal_21-1_bk_05_008160,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0002,normal_21-1_bk_05_008160,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0003,normal_21-1_bk_05_008160,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0004,normal_21-1_bk_05_008160,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0005,normal_21-1_bk_05_008160,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_008160__w0006,normal_21-1_bk_05_008160,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_bk_05_009293__w0000,normal_21-1_bk_05_009293,0,0,0,1,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_05_009293__w0001,normal_21-1_bk_05_009293,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,test,5,0.2
normal_21-1_bk_05_009293__w0002,normal_21-1_bk_05_009293,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_05_009293__w0003,normal_21-1_bk_05_009293,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,5,0.2
normal_21-1_bk_05_009293__w0004,normal_21-1_bk_05_009293,0,0,0,0,0,1,0,0,1,0,0,1.0,0,test,5,0.2
normal_21-1_bk_05_013374__w0000,normal_21-1_bk_05_013374,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013374__w0001,normal_21-1_bk_05_013374,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013374__w0002,normal_21-1_bk_05_013374,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013374__w0003,normal_21-1_bk_05_013374,0,0,0,1,0,0,0,0,0,0,0,1.0,0,train,5,0.2
normal_21-1_bk_05_013374__w0004,normal_21-1_bk_05_013374,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013754__w0000,normal_21-1_bk_05_013754,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013754__w0001,normal_21-1_bk_05_013754,1,0,0,0,0,0,0,1,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013754__w0002,normal_21-1_bk_05_013754,1,0,0,0,0,0,0,1,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_013754__w0003,normal_21-1_bk_05_013754,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,5,0.2
normal_21-1_bk_05_013754__w0004,normal_21-1_bk_05_013754,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_05_016380__w0000,normal_21-1_bk_05_016380,1,0,0,1,0,0,0,1,0,1,0,0.0,0,validation,5,0.2
normal_21-1_bk_05_016380__w0001,normal_21-1_bk_05_016380,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,validation,5,0.2
normal_21-1_bk_05_016380__w0002,normal_21-1_bk_05_016380,1,0,0,0,0,0,0,1,0,0,0,1.0,0,validation,5,0.2
normal_21-1_bk_05_016380__w0003,normal_21-1_bk_05_016380,1,0,0,0,0,0,0,1,0,0,0,0.0,0,validation,5,0.2
normal_21-1_bk_05_016380__w0004,normal_21-1_bk_05_016380,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,validation,5,0.2
normal_21-1_bk_05_019745__w0000,normal_21-1_bk_05_019745,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_019745__w0001,normal_21-1_bk_05_019745,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_019745__w0002,normal_21-1_bk_05_019745,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_05_021390__w0000,normal_21-1_bk_05_021390,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,1,1.0
normal_21-1_bk_05_023239__w0000,normal_21-1_bk_05_023239,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_bk_05_023239__w0001,normal_21-1_bk_05_023239,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_bk_05_025324__w0000,normal_21-1_bk_05_025324,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_05_025324__w0001,normal_21-1_bk_05_025324,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_05_025324__w0002,normal_21-1_bk_05_025324,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_05_025324__w0003,normal_21-1_bk_05_025324,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_05_031046__w0000,normal_21-1_bk_05_031046,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_05_031046__w0001,normal_21-1_bk_05_031046,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_05_031046__w0002,normal_21-1_bk_05_031046,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_05_031046__w0003,normal_21-1_bk_05_031046,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,6,0.16666666666666666
normal_21-1_bk_05_031046__w0004,normal_21-1_bk_05_031046,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_05_031046__w0005,normal_21-1_bk_05_031046,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_000890__w0000,normal_21-1_bk_06_000890,0,0,0,1,1,0,0,1,0,0,0,0.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_000890__w0001,normal_21-1_bk_06_000890,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_000890__w0002,normal_21-1_bk_06_000890,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_001248__w0000,normal_21-1_bk_06_001248,0,0,0,1,1,0,0,1,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_06_001248__w0001,normal_21-1_bk_06_001248,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,test,4,0.25
normal_21-1_bk_06_001248__w0002,normal_21-1_bk_06_001248,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_06_001248__w0003,normal_21-1_bk_06_001248,0,0,0,0,0,0,0,1,1,0,0,2.0,0,test,4,0.25
normal_21-1_bk_06_002787__w0000,normal_21-1_bk_06_002787,0,0,0,1,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_bk_06_002787__w0001,normal_21-1_bk_06_002787,0,0,0,0,1,0,1,1,1,0,0,1.0,0,test,4,0.25
normal_21-1_bk_06_002787__w0002,normal_21-1_bk_06_002787,0,0,0,0,1,0,1,1,1,0,0,0.0,0,test,4,0.25
normal_21-1_bk_06_002787__w0003,normal_21-1_bk_06_002787,0,0,0,0,0,0,0,1,0,0,0,-1.0,0,test,4,0.25
normal_21-1_bk_06_003192__w0000,normal_21-1_bk_06_003192,0,0,0,1,1,0,1,2,1,0,0,0.0,0,train,4,0.25
normal_21-1_bk_06_003192__w0001,normal_21-1_bk_06_003192,0,0,0,0,1,0,1,2,1,0,0,-1.0,0,train,4,0.25
normal_21-1_bk_06_003192__w0002,normal_21-1_bk_06_003192,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,train,4,0.25
normal_21-1_bk_06_003192__w0003,normal_21-1_bk_06_003192,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_06_003610__w0000,normal_21-1_bk_06_003610,0,0,0,1,1,1,0,1,1,0,1,0.0,0,train,5,0.2
normal_21-1_bk_06_003610__w0001,normal_21-1_bk_06_003610,0,0,0,0,1,1,1,1,2,0,1,0.0,0,train,5,0.2
normal_21-1_bk_06_003610__w0002,normal_21-1_bk_06_003610,0,0,0,0,1,0,1,1,1,0,0,-1.0,0,train,5,0.2
normal_21-1_bk_06_003610__w0003,normal_21-1_bk_06_003610,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,5,0.2
normal_21-1_bk_06_003610__w0004,normal_21-1_bk_06_003610,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,5,0.2
normal_21-1_bk_06_004157__w0000,normal_21-1_bk_06_004157,0,0,0,1,1,1,1,1,2,0,1,0.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_004157__w0001,normal_21-1_bk_06_004157,0,0,0,0,1,0,1,1,1,0,0,-2.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_004157__w0002,normal_21-1_bk_06_004157,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,test,3,0.3333333333333333
normal_21-1_bk_06_005592__w0000,normal_21-1_bk_06_005592,0,0,0,1,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_06_005592__w0001,normal_21-1_bk_06_005592,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,4,0.25
normal_21-1_bk_06_005592__w0002,normal_21-1_bk_06_005592,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_06_005592__w0003,normal_21-1_bk_06_005592,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,4,0.25
normal_21-1_bk_06_005707__w0000,normal_21-1_bk_06_005707,0,0,0,1,1,0,0,2,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0001,normal_21-1_bk_06_005707,0,0,0,0,1,0,1,2,1,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0002,normal_21-1_bk_06_005707,0,0,0,0,1,0,1,1,1,0,0,-1.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0003,normal_21-1_bk_06_005707,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0004,normal_21-1_bk_06_005707,0,0,0,0,0,0,0,1,1,0,0,2.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0005,normal_21-1_bk_06_005707,0,0,0,0,0,0,0,1,1,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0006,normal_21-1_bk_06_005707,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0007,normal_21-1_bk_06_005707,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_005707__w0008,normal_21-1_bk_06_005707,0,0,0,0,1,0,0,1,0,0,0,-1.0,0,train,9,0.1111111111111111
normal_21-1_bk_06_006415__w0000,normal_21-1_bk_06_006415,0,0,0,1,1,1,1,2,2,0,1,0.0,0,validation,5,0.2
normal_21-1_bk_06_006415__w0001,normal_21-1_bk_06_006415,0,0,0,0,1,0,1,1,1,0,0,-3.0,0,validation,5,0.2
normal_21-1_bk_06_006415__w0002,normal_21-1_bk_06_006415,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,validation,5,0.2
normal_21-1_bk_06_006415__w0003,normal_21-1_bk_06_006415,0,0,0,0,1,0,0,1,0,0,0,1.0,0,validation,5,0.2
normal_21-1_bk_06_006415__w0004,normal_21-1_bk_06_006415,0,0,0,0,1,0,0,1,0,0,0,0.0,0,validation,5,0.2
normal_21-1_bk_06_010341__w0000,normal_21-1_bk_06_010341,0,0,0,1,0,0,0,1,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010341__w0001,normal_21-1_bk_06_010341,0,0,0,0,1,1,0,2,1,0,1,1.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010341__w0002,normal_21-1_bk_06_010341,0,0,0,0,1,1,0,2,1,0,1,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010341__w0003,normal_21-1_bk_06_010341,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010341__w0004,normal_21-1_bk_06_010341,0,0,0,0,1,0,1,1,1,0,0,2.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010341__w0005,normal_21-1_bk_06_010341,0,0,0,0,1,0,1,1,1,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_bk_06_010675__w0000,normal_21-1_bk_06_010675,0,0,0,1,0,0,0,1,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_06_010675__w0001,normal_21-1_bk_06_010675,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,3,0.3333333333333333
normal_21-1_bk_06_010675__w0002,normal_21-1_bk_06_010675,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_bk_06_011537__w0000,normal_21-1_bk_06_011537,0,0,0,1,1,0,1,1,1,0,0,0.0,0,test,5,0.2
normal_21-1_bk_06_011537__w0001,normal_21-1_bk_06_011537,0,0,0,0,1,0,1,1,1,0,0,-1.0,0,test,5,0.2
normal_21-1_bk_06_011537__w0002,normal_21-1_bk_06_011537,0,0,0,0,1,0,0,2,1,0,0,1.0,0,test,5,0.2
normal_21-1_bk_06_011537__w0003,normal_21-1_bk_06_011537,0,0,0,0,0,0,0,1,1,0,0,-1.0,0,test,5,0.2
normal_21-1_bk_06_011537__w0004,normal_21-1_bk_06_011537,0,0,0,0,0,0,0,1,1,0,0,0.0,0,test,5,0.2
normal_21-1_bk_06_012764__w0000,normal_21-1_bk_06_012764,0,0,0,1,0,0,0,0,0,0,0,0.0,0,test,2,0.5
normal_21-1_bk_06_012764__w0001,normal_21-1_bk_06_012764,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,test,2,0.5
normal_21-1_bk_06_013253__w0000,normal_21-1_bk_06_013253,0,0,0,1,1,0,1,2,1,0,0,0.0,0,train,1,1.0
normal_21-1_bk_06_013543__w0000,normal_21-1_bk_06_013543,0,0,0,1,1,0,1,1,1,0,0,0.0,0,test,2,0.5
